Wall time,Step,Value
1710855847.0207393,54049,150.0
1710855848.9617348,54099,151.0
1710855854.8110073,54249,151.0
1710855858.7245,54349,151.0
1710855864.4280977,54499,152.0
1710855870.1074321,54649,152.0
1710855872.06012,54699,152.0
1710855874.030543,54749,152.0
1710855876.0384989,54799,153.0
1710855877.994575,54849,153.0
1710855879.9704385,54899,153.0
1710855881.8498237,54949,153.0
1710855883.7570996,54999,153.0
1710855885.6763637,55049,153.0
1710855887.6662314,55099,153.0
1710855891.397651,55199,154.0
1710855893.2369733,55249,154.0
1710855895.1491172,55299,154.0
1710855900.9150577,55449,154.0
1710855906.1764271,55489,154.0
1710855908.5658476,55549,155.0
1710855910.4788134,55599,155.0
1710855912.3441043,55649,155.0
1710855914.1980684,55699,155.0
1710855918.280789,55799,155.0
1710855924.0833676,55949,156.0
1710855926.049874,55999,156.0
1710855928.018234,56049,156.0
1710855929.99598,56099,156.0
1710855931.9273617,56149,156.0
1710855934.4178274,56199,156.0
1710855936.526266,56249,157.0
1710855938.4182985,56299,157.0
1710855941.083651,56349,157.0
1710855943.0465252,56399,157.0
1710855945.2401128,56449,157.0
1710855947.1774864,56499,157.0
1710855949.2687457,56549,157.0
1710855951.1679726,56599,158.0
1710855955.0779848,56699,158.0
1710855956.9638112,56749,158.0
1710855958.8415406,56799,158.0
1710855960.8271952,56849,158.0
1710855982.0501447,57299,160.0
1710855987.851284,57449,160.0
1710855989.6977212,57499,160.0
1710855991.6887486,57549,160.0
1710855993.643131,57599,160.0
1710855997.5710204,57699,161.0
1710855999.490901,57749,161.0
1710856001.3208628,57799,161.0
1710856003.1845708,57849,161.0
1710856005.0006523,57899,161.0
1710856008.8160174,57999,162.0
1710856010.6311152,58049,162.0
1710856012.6812775,58099,162.0
1710856014.7825432,58149,162.0
1710856016.6977956,58199,162.0
1710856018.4549294,58249,162.0
1710856020.2191088,58299,162.0
1710856021.9480247,58349,162.0
1710856023.830384,58399,163.0
1710856027.732591,58499,163.0
1710856031.461354,58599,163.0
1710856033.6946661,58649,163.0
1710856037.3771236,58749,164.0
1710856041.057931,58849,164.0
1710856044.9024684,58949,164.0
1710856046.8448334,58999,164.0
1710856048.7000046,59049,164.0
1710856053.0661922,59069,164.0
1710856054.4569187,59099,165.0
1710856056.4488652,59149,165.0
1710856064.5487175,59349,165.0
1710856068.4610043,59449,166.0
1710856074.205104,59599,166.0
1710856076.0911193,59649,166.0
1710856080.1958404,59749,166.0
1710856082.1623824,59799,167.0
1710856084.0903418,59849,167.0
1710856089.744416,59999,167.0
1710856091.706628,60049,167.0
1710856093.9717693,60099,167.0
1710856095.9144342,60149,168.0
1710856097.7212775,60199,168.0
1710856099.637463,60249,168.0
1710856101.60503,60299,168.0
1710856103.4813063,60349,168.0
1710856108.9880466,60499,168.0
1710856111.0525453,60549,169.0
1710856113.0322578,60599,169.0
1710856116.7054758,60699,169.0
1710856118.6650846,60749,169.0
1710856120.5836513,60799,169.0
1710856122.4908874,60849,169.0
1710856126.798813,60859,169.0
1710856132.453235,60999,170.0
1710856134.37885,61049,170.0
1710856136.530752,61099,170.0
1710856138.5991523,61149,170.0
1710856140.7277954,61199,170.0
1710856142.852414,61249,171.0
1710856145.138922,61299,171.0
1710856149.1346505,61399,171.0
1710856151.144479,61449,171.0
1710856153.5202045,61499,171.0
1710856155.468662,61549,171.0
1710856157.671513,61599,172.0
1710856159.7776084,61649,172.0
1710856163.8532844,61749,172.0
1710856170.4500792,61899,172.0
1710856172.5944011,61949,173.0
1710856176.852707,62049,173.0
1710856185.0833757,62249,173.0
1710856187.064827,62299,174.0
1710856190.9010777,62399,174.0
1710856192.8923218,62449,174.0
1710856198.8119264,62599,174.0
1710856204.11568,62649,174.0
1710856206.1277373,62699,175.0
1710856208.0190916,62749,175.0
1710856211.7218668,62849,175.0
1710856213.6332462,62899,175.0
1710856215.4263864,62949,175.0
1710856217.3230712,62999,175.0
1710856221.1104832,63099,176.0
1710856223.0253541,63149,176.0
1710856224.9069052,63199,176.0
1710856227.002846,63249,176.0
1710856228.87581,63299,176.0
1710856232.6699996,63399,177.0
1710856234.584412,63449,177.0
1710856236.5726376,63499,177.0
1710856240.4848285,63599,177.0
1710856242.3484483,63649,177.0
1710856248.5892034,63799,178.0
1710856252.3058212,63899,178.0
1710856254.1222448,63949,178.0
1710856257.967326,64049,178.0
1710856259.937585,64099,179.0
1710856261.8162205,64149,179.0
1710856263.857947,64199,179.0
1710856265.7714942,64249,179.0
1710856267.6173468,64299,179.0
1710856269.613548,64349,179.0
1710856277.0978997,64449,180.0
1710856278.9186854,64499,180.0
1710856280.7917645,64549,180.0
1710856282.733834,64599,180.0
1710856284.826686,64649,180.0
1710856286.749188,64699,180.0
1710856288.6939726,64749,180.0
1710856292.5051277,64849,181.0
1710856294.4127173,64899,181.0
1710856296.341194,64949,181.0
1710856298.188101,64999,181.0
1710856299.9924502,65049,181.0
1710856301.8749022,65099,181.0
1710856308.07423,65249,182.0
1710856311.8265917,65349,182.0
1710856313.7402809,65399,182.0
1710856315.6475558,65449,182.0
1710856317.4637895,65499,182.0
