Wall time,Step,Value
1710855590.0783193,49299,137.0
1710855591.9092212,49349,137.0
1710855593.7661202,49399,137.0
1710855599.3474522,49549,138.0
1710855614.5547602,49949,139.0
1710855618.2142646,50049,139.0
1710855624.3433135,50119,139.0
1710855627.5812135,50199,140.0
1710855629.9303749,50249,140.0
1710855632.1590521,50299,140.0
1710855635.7469614,50399,140.0
1710855639.4662771,50499,141.0
1710855641.3931446,50549,141.0
1710855643.120413,50599,141.0
1710855648.5932977,50749,141.0
1710855652.4730966,50849,142.0
1710855665.1906297,51199,143.0
1710855667.2101247,51249,143.0
1710855672.9995828,51399,143.0
1710855677.4765007,51499,143.0
1710855689.1881518,51799,144.0
1710855691.1323166,51849,144.0
1710855697.1776886,51909,144.0
1710855700.805216,51999,145.0
1710855708.3272574,52199,145.0
1710855716.305478,52399,146.0
1710855720.2931185,52499,146.0
1710855724.099042,52599,146.0
1710855730.033015,52749,147.0
1710855731.9119952,52799,147.0
1710855733.8766437,52849,147.0
1710855735.8228517,52899,147.0
1710855747.7959433,53199,148.0
1710855749.779113,53249,148.0
1710855761.811473,53549,149.0
1710855765.5639765,53649,149.0
1710855771.2303286,53699,149.0
1710855773.8029974,53749,150.0
1710855775.7845898,53799,150.0
1710855793.9617448,54249,151.0
1710855797.8364599,54349,151.0
1710855803.6599174,54499,152.0
1710855811.3136706,54699,152.0
1710855815.2581074,54799,153.0
1710855817.188366,54849,153.0
1710855824.8703942,55049,153.0
1710855826.7358751,55099,153.0
1710855830.747048,55199,154.0
1710855832.783251,55249,154.0
1710855834.7946696,55299,154.0
1710855840.7489486,55449,154.0
1710855845.973404,55489,154.0
1710855864.535213,55949,156.0
1710855868.227984,56049,156.0
1710855870.0366666,56099,156.0
1710855875.8268974,56249,157.0
1710855877.8304942,56299,157.0
1710855879.9749913,56349,157.0
1710855885.745763,56499,157.0
1710855887.6914394,56549,157.0
1710855889.679153,56599,158.0
1710855919.5667453,57299,160.0
1710855925.8902593,57449,160.0
1710855929.8572621,57549,160.0
1710855931.7895303,57599,160.0
1710855935.7293096,57699,161.0
1710855937.7054815,57749,161.0
1710855943.998888,57899,161.0
1710855949.9713666,58049,162.0
1710855951.9228923,58099,162.0
1710855953.873773,58149,162.0
1710855955.9531348,58199,162.0
1710855960.0014846,58299,162.0
1710855964.1147666,58399,163.0
1710855968.0674329,58499,163.0
1710855971.7480855,58599,163.0
1710855973.6115031,58649,163.0
1710855977.4331326,58749,164.0
1710855981.048365,58849,164.0
1710855984.7089462,58949,164.0
1710855986.546586,58999,164.0
1710855988.37397,59049,164.0
1710855992.7500942,59069,164.0
1710855994.0329804,59099,165.0
1710856012.8623912,59599,166.0
1710856020.124629,59799,167.0
1710856027.384285,59999,167.0
1710856029.2108898,60049,167.0
1710856031.4603994,60099,167.0
1710856035.2130752,60199,168.0
1710856041.3834653,60349,168.0
1710856046.9264197,60499,168.0
1710856050.8038414,60599,169.0
1710856054.5137925,60699,169.0
1710856056.4364743,60749,169.0
1710856060.477191,60849,169.0
1710856069.924855,60999,170.0
1710856071.749343,61049,170.0
1710856073.5644143,61099,170.0
1710856077.721317,61199,170.0
1710856079.865079,61249,171.0
1710856085.409955,61399,171.0
1710856087.4033105,61449,171.0
1710856089.2447398,61499,171.0
1710856091.0615788,61549,171.0
1710856094.8126054,61649,172.0
1710856104.1424043,61899,172.0
1710856109.747163,62049,173.0
1710856119.708301,62299,174.0
1710856123.5937777,62399,174.0
1710856131.5215664,62599,174.0
1710856137.3409338,62649,174.0
1710856146.9107037,62849,175.0
1710856149.163289,62899,175.0
1710856151.4214928,62949,175.0
1710856153.698092,62999,175.0
1710856158.9046152,63099,176.0
1710856165.963182,63249,176.0
1710856168.216052,63299,176.0
1710856173.1017838,63399,177.0
1710856175.4429092,63449,177.0
1710856177.7539482,63499,177.0
1710856189.410501,63799,178.0
1710856193.1506383,63899,178.0
1710856195.0954719,63949,178.0
1710856198.989097,64049,178.0
1710856201.0358732,64099,179.0
1710856206.828832,64249,179.0
1710856208.6529446,64299,179.0
1710856219.802799,64499,180.0
1710856221.6530106,64549,180.0
1710856223.528547,64599,180.0
1710856229.0511189,64749,180.0
1710856232.8761578,64849,181.0
1710856235.0248082,64899,181.0
1710856236.8487313,64949,181.0
1710856238.7512252,64999,181.0
1710856241.0613763,65049,181.0
1710856242.9345803,65099,181.0
1710856254.9376204,65399,182.0
1710856264.4343576,65649,183.0
1710856266.416653,65699,183.0
1710856268.338815,65749,183.0
1710856277.560194,65999,184.0
1710856285.0246584,66199,184.0
1710856290.4456525,66249,185.0
1710856292.2438536,66299,185.0
1710856300.0003169,66499,185.0
1710856308.2231355,66699,186.0
1710856321.4565916,67049,187.0
1710856325.2016726,67149,187.0
