Wall time,Step,Value
1710861325.2509153,80399,224.0
1710861326.547485,80449,224.0
1710861328.9968574,80549,224.0
1710861330.7736251,80549,224.0
1710861334.7295597,80699,225.0
1710861336.0514104,80749,225.0
1710861337.3059797,80799,225.0
1710861338.5580595,80849,225.0
1710861339.8252041,80899,225.0
1710861342.2662368,80999,226.0
1710861347.187809,81199,226.0
1710861349.8347106,81299,227.0
1710861351.1150506,81349,227.0
1710861352.2959032,81399,227.0
1710861356.0577605,81549,227.0
1710861357.3250248,81599,227.0
1710861359.8992078,81699,228.0
1710861361.1659746,81749,228.0
1710861365.159047,81899,228.0
1710861366.4016464,81949,228.0
1710861367.7260823,81999,229.0
1710861368.9683123,82049,229.0
1710861371.3346784,82149,229.0
1710861373.8343465,82249,229.0
1710861377.8858018,82339,229.0
1710861378.2939398,82349,230.0
1710861381.6084993,82449,230.0
1710861382.8311088,82499,230.0
1710861384.17086,82549,230.0
1710861385.5349512,82599,230.0
1710861388.1330874,82699,231.0
1710861392.5231967,82849,231.0
1710861393.7990153,82899,231.0
1710861395.1047125,82949,231.0
1710861396.3695076,82999,231.0
1710861397.5221453,83049,231.0
1710861400.8721359,83149,232.0
1710861402.111742,83199,232.0
1710861403.3074987,83249,232.0
1710861405.8739636,83349,232.0
1710861407.0282028,83399,232.0
1710861408.3690443,83449,233.0
1710861409.656053,83499,233.0
1710861412.2567008,83599,233.0
1710861413.5648065,83649,233.0
1710861414.7697802,83699,233.0
1710861419.8223603,83899,234.0
1710861423.6797304,84049,234.0
1710861424.9621089,84099,234.0
1710861427.5417264,84129,234.0
1710861430.5204766,84249,235.0
1710861431.75127,84299,235.0
1710861432.9612396,84349,235.0
1710861434.8188846,84399,235.0
1710861436.0348063,84449,235.0
1710861438.6195524,84549,236.0
1710861439.8546867,84599,236.0
1710861441.0272052,84649,236.0
1710861444.8115602,84799,236.0
1710861446.1643083,84849,237.0
1710861448.6690633,84949,237.0
1710861449.8543878,84999,237.0
1710861451.0676534,85049,237.0
1710861454.7574716,85199,237.0
1710861457.3002782,85299,238.0
1710861458.4720836,85349,238.0
1710861459.8348696,85399,238.0
1710861461.089177,85449,238.0
1710861462.403597,85499,238.0
1710861466.8131833,85649,239.0
1710861470.3333147,85799,239.0
1710861471.6046364,85849,239.0
1710861476.2876673,85949,240.0
1710861477.5378919,85999,240.0
1710861482.428391,86199,240.0
1710861486.785883,86349,241.0
1710861488.0979476,86399,241.0
1710861490.5669622,86499,241.0
1710861491.8133557,86549,241.0
1710861493.01174,86599,241.0
1710861495.5303428,86699,242.0
1710861496.8058898,86749,242.0
1710861498.0281463,86799,242.0
1710861499.2470953,86849,242.0
1710861504.2682796,87049,243.0
1710861505.4787316,87099,243.0
1710861506.754347,87149,243.0
1710861509.1322148,87249,243.0
1710861510.3018003,87299,243.0
1710861511.5651026,87349,243.0
1710861516.770754,87549,244.0
1710861519.2868228,87649,244.0
1710861520.533846,87699,244.0
1710861522.4789035,87709,244.0
1710861524.7974434,87799,245.0
1710861525.987395,87849,245.0
1710861528.7821064,87949,245.0
1710861529.9700115,87999,245.0
1710861533.767777,88149,246.0
1710861536.1891134,88249,246.0
1710861537.4329963,88299,246.0
1710861538.6983624,88349,246.0
1710861541.1901348,88449,247.0
1710861542.366115,88499,247.0
1710861544.7319283,88599,247.0
1710861549.6097195,88799,248.0
1710861552.12543,88899,248.0
1710861553.2919471,88949,248.0
1710861557.070597,89099,248.0
1710861562.2481725,89299,249.0
1710861563.5344853,89349,249.0
1710861564.8471708,89399,249.0
1710861566.6328871,89449,249.0
1710861571.9247253,89500,250.0
